market_name,district_name,state,commodity,variety,grade,price_date,modal_price,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_change_3d,price_change_7d,price_change_14d,price_change_30d,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,price_vs_ma7,price_vs_ma30,month,day_of_week,crash
Alappuzha,Alappuzha,Kerala,Brinjal,Other,FAQ,2025-03-21,4100.0,3900.0,4100.0,4100.0,4200.0,3800.0,0.0,0.0,-0.0238095238095238,0.0789473684210526,4000.0,4050.0,100.0,92.582009977257,0.0249999999999999,0.0123456790123457,3,4,0
Lalru,Mohali,Punjab,Cabbage,Other,FAQ,2025-03-21,500.0,400.0,500.0,700.0,600.0,1000.0,0.0,-0.2857142857142857,-0.1666666666666666,-0.5,475.0,512.5,50.00000000000001,71.87952884281458,0.0526315789473683,-0.024390243902439,3,4,0
Mahoba,Mahoba,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-24,880.0,875.0,860.0,860.0,830.0,810.0,0.0232558139534884,0.0232558139534884,0.0602409638554217,0.0864197530864196,860.0,838.5416666666666,20.24845673131515,23.65876832890344,0.0232558139534884,0.0494409937888198,3,0,0
Sandi,Hardoi,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-24,1045.0,1025.0,1025.0,890.0,880.0,1050.0,0.0195121951219512,0.1741573033707866,0.1875,-0.0047619047619047,1031.0,931.875,8.215838362577491,74.02420775215728,0.0135790494665373,0.1213950368879945,3,0,0
Bharuasumerpur,Hamirpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-25,1100.0,880.0,880.0,850.0,725.0,1175.0,0.25,0.2941176470588236,0.5172413793103448,-0.0638297872340425,930.0,830.0,113.72481406154652,112.18896396867312,0.1827956989247312,0.3253012048192771,3,1,1
Sandi,Hardoi,Uttar Pradesh,Brinjal,Other,FAQ,2025-03-25,1510.0,1500.0,1525.0,1570.0,1555.0,1590.0,-0.0098360655737704,-0.0382165605095541,-0.0289389067524116,-0.050314465408805,1527.5,1553.0,21.389249636207456,22.67621058101335,-0.011456628477905,-0.0276883451384417,3,1,0
Sunam,Sangrur,Punjab,Cabbage,Cabbage,FAQ,2025-03-26,300.0,300.0,300.0,400.0,500.0,1000.0,0.0,-0.25,-0.4,-0.7,300.0,377.77777777777777,0.0,164.14763002993678,0.0,-0.2058823529411764,3,2,0
Sailana,Ratlam,Madhya Pradesh,Garlic,Average,FAQ,2025-03-27,800.0,6500.0,4801.0,5758.0,5990.0,13901.0,-0.8333680483232659,-0.8610628690517541,-0.8664440734557596,-0.9424501834400404,4180.2,5471.142857142857,2302.674575357968,2114.9102129385524,-0.8086215970527726,-0.8537782651835605,3,3,0
Kharar,Mohali,Punjab,Cabbage,Other,FAQ,2025-03-27,400.0,400.0,400.0,450.0,450.0,450.0,0.0,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,416.6666666666667,451.9230769230769,25.819888974716115,29.935828803523137,-0.04,-0.1148936170212765,3,3,0
Devariya,Deoria,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-27,990.0,800.0,795.0,795.0,685.0,645.0,0.2452830188679244,0.2452830188679244,0.4452554744525547,0.5348837209302326,833.0,769.25,88.99438184514781,63.97522135458803,0.1884753901560625,0.2869678258043548,3,3,0
Moga,Moga,Punjab,Garlic,Other,FAQ,2025-03-27,6000.0,6000.0,5500.0,7000.0,9500.0,20000.0,0.0909090909090908,-0.1428571428571429,-0.368421052631579,-0.7,6000.0,6150.0,0.0,411.6363011742813,0.0,-0.024390243902439,3,3,0
Mirzapur,Mirzapur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-27,670.0,615.0,515.0,675.0,600.0,530.0,0.3009708737864078,-0.0074074074074074,0.1166666666666667,0.2641509433962263,574.1666666666666,597.0454545454545,65.37711118324728,64.13637053944196,0.1669085631349782,0.1221926151503616,3,3,0
Itarsi(F&V),Hoshangabad,Madhya Pradesh,Brinjal,Arkasheela Mattigulla,FAQ,2025-03-28,800.0,500.0,500.0,500.0,450.0,400.0,0.6000000000000001,0.6000000000000001,0.7777777777777777,1.0,700.0,616.6666666666666,173.20508075688772,220.87978356535555,0.1428571428571428,0.2972972972972973,3,4,0
Tikonia,Khiri (Lakhimpur),Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-28,890.0,990.0,830.0,890.0,930.0,1350.0,0.072289156626506,0.0,-0.043010752688172,-0.3407407407407408,963.3333333333334,906.6666666666666,64.29100507328639,59.581876439111895,-0.0761245674740485,-0.0183823529411764,3,4,0
Allahabad,Prayagraj,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-28,985.0,800.0,730.0,685.0,645.0,680.0,0.3493150684931507,0.4379562043795619,0.5271317829457365,0.4485294117647058,816.25,682.2727272727273,116.2880762015894,82.1689211425666,0.2067381316998469,0.4437041972018654,3,4,1
Lehra Gaga,Sangrur,Punjab,Garlic,Average,FAQ,2025-03-29,8000.0,8000.0,8000.0,9000.0,10000.0,30000.0,0.0,-0.1111111111111111,-0.1999999999999999,-0.7333333333333334,8000.0,9200.0,0.0,894.4271909999155,0.0,-0.1304347826086956,3,5,0
Golagokarnath,Lakhimpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-29,1040.0,1050.0,1000.0,960.0,910.0,920.0,0.04,0.0833333333333332,0.1428571428571428,0.1304347826086955,1025.0,951.0,23.80476142847693,54.738613331673925,0.0146341463414634,0.0935856992639327,3,5,0
Lakhimpur,Lakhimpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-29,1040.0,1050.0,1030.0,1025.0,915.0,850.0,0.0097087378640776,0.0146341463414634,0.1366120218579234,0.2235294117647059,1034.1666666666667,968.5416666666666,22.89468642868056,60.207596781022566,0.0056406124093473,0.0737793073779307,3,5,0
Pukharayan,Kanpur Dehat,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-29,850.0,820.0,790.0,725.0,780.0,700.0,0.0759493670886075,0.1724137931034481,0.0897435897435896,0.2142857142857142,798.3333333333334,731.7307692307693,33.11595788540459,63.96784047773429,0.0647181628392483,0.1616294349540077,3,5,0
Uttaripura,Kanpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-29,880.0,850.0,885.0,875.0,800.0,700.0,-0.0056497175141242,0.0057142857142857,0.1,0.2571428571428571,872.5,826.6666666666666,12.549900398006956,47.380666270461326,0.0085959885386819,0.064516129032258,3,5,0
Choubepur,Kanpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-29,900.0,850.0,800.0,860.0,810.0,650.0,0.125,0.0465116279069768,0.1111111111111111,0.3846153846153846,845.8333333333334,814.7826086956521,60.03471218109288,59.85737329970063,0.0640394088669951,0.104589114194237,3,5,0
Sheoraphuly,Hooghly,West Bengal,Cabbage,Other,FAQ,2025-03-30,650.0,650.0,600.0,550.0,600.0,450.0,0.0833333333333332,0.1818181818181818,0.0833333333333332,0.4444444444444444,600.0,545.0,40.82482904647633,64.12541590901094,0.0833333333333332,0.1926605504587155,3,6,0
Jahanabad,Fatehpur,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-03-30,2001.0,2010.0,2010.0,2001.0,2005.0,1010.0,-0.0044776119402984,0.0,-0.0019950124688279,0.9811881188118812,2006.5,2051.0,4.358898943732734,211.9984276671234,-0.0027410914527784,-0.0243783520234032,3,6,0
Ghaziabad,Ghaziabad,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-30,830.0,830.0,815.0,830.0,790.0,775.0,0.01840490797546,0.0,0.0506329113924051,0.0709677419354839,825.0,812.0833333333334,5.77350269189626,22.9799849903141,0.0060606060606061,0.022062596203181,3,6,0
Ghatal,Medinipur(W),West Bengal,Cabbage,Cabbage,FAQ,2025-03-30,950.0,950.0,900.0,950.0,600.0,750.0,0.0555555555555555,0.0,0.5833333333333333,0.2666666666666666,957.1428571428572,733.1034482758621,34.50327796711821,165.61796504252672,-0.0074626865671642,0.2958607714016932,3,6,0
Mohammdi,Khiri (Lakhimpur),Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-03-31,1030.0,1045.0,1015.0,1015.0,880.0,820.0,0.0147783251231528,0.0147783251231528,0.1704545454545454,0.2560975609756097,1025.8333333333333,948.9130434782608,17.724747294859938,68.87004431501927,0.0040617384240455,0.0854524627720503,3,0,0
Ramkrishanpur(Howrah),Howrah,West Bengal,Brinjal,Round/Long,FAQ,2025-03-31,6000.0,6000.0,6000.0,6000.0,5200.0,2200.0,0.0,0.0,0.1538461538461537,1.727272727272727,6000.0,5084.615384615385,0.0,1022.0341707368932,0.0,0.1800302571860816,3,0,0
Ramkrishanpur(Howrah),Howrah,West Bengal,Cabbage,Cabbage,FAQ,2025-03-31,700.0,700.0,700.0,700.0,700.0,900.0,0.0,0.0,0.0,-0.2222222222222222,700.0,726.9230769230769,0.0,53.3493565673826,0.0,-0.0370370370370369,3,0,0
Sabalgarh(F&V),Morena,Madhya Pradesh,Cabbage,Cabbage,FAQ,2025-04-01,350.0,175.0,175.0,240.0,190.0,975.0,1.0,0.4583333333333332,0.8421052631578947,-0.641025641025641,235.0,288.75,99.62429422585636,128.50097275896502,0.4893617021276595,0.2121212121212121,4,1,0
Pothencode,Thiruvananthapuram,Kerala,Green Chilli,Other,FAQ,2025-04-02,32540.0,25040.0,30040.0,32540.0,30040.0,25040.0,0.0832223701731025,0.0,0.0832223701731025,0.2995207667731629,30040.0,28720.0,3535.533905932843,3210.918871600493,0.0832223701731025,0.133008356545961,4,2,0
Pothencode,Thiruvananthapuram,Kerala,Garlic,Average,FAQ,2025-04-02,162540.0,140040.0,168040.0,162540.0,150040.0,180040.0,-0.032730302308974,0.0,0.0833111170354572,-0.0972006220839813,163165.0,155300.0,17466.03847470879,20263.431759370585,-0.0038304783501363,0.0466194462330973,4,2,0
Pothencode,Thiruvananthapuram,Kerala,Brinjal,Other,FAQ,2025-04-02,31240.0,22540.0,27040.0,29280.0,27040.0,22540.0,0.1553254437869822,0.0669398907103824,0.1553254437869822,0.3859804791481811,27525.0,27076.0,3740.173792753509,2615.766299449037,0.1349682107175296,0.1537893337272862,4,2,0
Pothencode,Thiruvananthapuram,Kerala,Cabbage,Other,FAQ,2025-04-02,32540.0,30040.0,33040.0,35780.0,28840.0,27540.0,-0.0151331719128329,-0.0905533817775293,0.1282940360610263,0.1815541031227305,32040.0,29859.2,1354.0064007725173,2972.218475594718,0.0156054931335829,0.0897813739149073,4,2,0
Dasuya,Hoshiarpur,Punjab,Green Chilli,Other,FAQ,2025-04-03,2250.0,2200.0,3250.0,2250.0,3250.0,2000.0,-0.3076923076923077,0.0,-0.3076923076923077,0.125,2316.6666666666665,2492.8571428571427,160.72751268321588,359.8941643369753,-0.0287769784172661,-0.0974212034383953,4,3,0
Dasuya,Hoshiarpur,Punjab,Brinjal,Other,FAQ,2025-04-04,1100.0,2200.0,2500.0,2000.0,2250.0,2000.0,-0.56,-0.4499999999999999,-0.5111111111111111,-0.4499999999999999,1950.0,2087.5,602.7713773341709,346.49216178986933,-0.4358974358974359,-0.4730538922155688,4,4,0
Ropar,Ropar (Rupnagar),Punjab,Banana,Other,Medium,2025-04-04,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,1600.0,1600.0,0.0,0.0,0.0,0.0,4,4,0
Chutmalpur,Saharanpur,Uttar Pradesh,Garlic,Garlic,FAQ,2025-04-04,3400.0,3600.0,3800.0,3800.0,3500.0,7000.0,-0.1052631578947368,-0.1052631578947368,-0.0285714285714285,-0.5142857142857142,3200.0,3588.8888888888887,529.1502622129182,395.108986370989,0.0625,-0.0526315789473683,4,4,1
Khaga,Fatehpur,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-04-04,1200.0,1150.0,1000.0,1000.0,1100.0,1075.0,0.1999999999999999,0.1999999999999999,0.0909090909090908,0.1162790697674418,1080.8333333333333,1027.5,79.14648865658333,83.65301002926839,0.1102544333076331,0.167883211678832,4,4,0
Bathinda,Bhatinda,Punjab,Cabbage,Other,FAQ,2025-04-05,300.0,300.0,200.0,300.0,300.0,1200.0,0.5,0.0,0.0,-0.75,300.0,284.61538461538464,0.0,55.47001962252185,0.0,0.0540540540540539,4,5,0
Ropar,Ropar (Rupnagar),Punjab,Green Chilli,Other,FAQ,2025-04-05,5000.0,5000.0,4500.0,4500.0,4500.0,4500.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,4800.0,4487.5,273.861278752583,470.2566366866427,0.0416666666666667,0.1142061281337047,4,5,0
Ropar,Ropar (Rupnagar),Punjab,Brinjal,Other,FAQ,2025-04-05,2500.0,2200.0,2200.0,2200.0,2500.0,3500.0,0.1363636363636364,0.1363636363636364,0.0,-0.2857142857142857,2420.0,2316.6666666666665,349.28498393145964,220.01317483607187,0.0330578512396693,0.0791366906474821,4,5,0
Moynaguri,Jalpaiguri,West Bengal,Cabbage,Other,FAQ,2025-04-06,250.0,250.0,300.0,250.0,200.0,320.0,-0.1666666666666666,0.0,0.25,-0.21875,270.0,290.0,27.386127875258502,53.718844791322105,-0.074074074074074,-0.1379310344827586,4,6,0
Dhupguri,Jalpaiguri,West Bengal,Cabbage,Other,FAQ,2025-04-06,300.0,200.0,250.0,320.0,300.0,350.0,0.1999999999999999,-0.0625,0.0,-0.1428571428571429,270.0,285.8333333333333,44.72135954999579,48.6260501544446,0.1111111111111111,0.0495626822157435,4,6,1
Belacoba,Jalpaiguri,West Bengal,Cabbage,Other,FAQ,2025-04-06,250.0,200.0,250.0,260.0,280.0,350.0,0.0,-0.0384615384615384,-0.1071428571428571,-0.2857142857142857,275.0,272.17391304347825,52.44044240850758,56.1618215305422,-0.0909090909090909,-0.0814696485623003,4,6,0
Jalpaiguri Sadar,Jalpaiguri,West Bengal,Cabbage,Other,FAQ,2025-04-06,300.0,200.0,250.0,350.0,300.0,350.0,0.1999999999999999,-0.1428571428571429,0.0,-0.1428571428571429,266.6666666666667,293.8,60.553007081949815,53.79900866496408,0.125,0.0211027910142953,4,6,0
Moga,Moga,Punjab,Green Chilli,Other,FAQ,2025-04-07,2500.0,4000.0,4000.0,5000.0,3000.0,2800.0,-0.375,-0.5,-0.1666666666666666,-0.1071428571428571,3500.0,4238.461538461538,866.0254037844386,859.7853041491054,-0.2857142857142857,-0.41016333938294,4,0,1
Moga,Moga,Punjab,Banana,Other,Medium,2025-04-07,1800.0,1800.0,1800.0,1800.0,1600.0,1800.0,0.0,0.0,0.125,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,4,0,0
Mathabhanga,Coochbehar,West Bengal,Cabbage,Cabbage,FAQ,2025-04-08,750.0,700.0,700.0,600.0,550.0,625.0,0.0714285714285714,0.25,0.3636363636363635,0.1999999999999999,707.1428571428571,600.0,18.898223650461368,68.04138174397761,0.0606060606060605,0.25,4,1,0
Haldibari,Coochbehar,West Bengal,Cabbage,Cabbage,FAQ,2025-04-08,700.0,700.0,750.0,650.0,550.0,650.0,-0.0666666666666666,0.0769230769230768,0.2727272727272727,0.0769230769230768,721.4285714285714,607.1428571428571,26.72612419124233,75.7240185418539,-0.0297029702970297,0.1529411764705883,4,1,0
Mainpuri,Mainpuri,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-08,665.0,700.0,650.0,750.0,700.0,550.0,0.0230769230769229,-0.1133333333333332,-0.05,0.209090909090909,655.8333333333334,694.2,41.03859971620204,63.22380880646944,0.013977128335451,-0.04206280610775,4,1,0
Baxirhat,Coochbehar,West Bengal,Cabbage,Cabbage,FAQ,2025-04-08,700.0,725.0,700.0,700.0,550.0,650.0,0.0,0.0,0.2727272727272727,0.0769230769230768,725.0,607.5,38.18813079129867,79.35503904744944,-0.0344827586206896,0.1522633744855968,4,1,0
Badnawar,Dhar,Madhya Pradesh,Garlic,Desi,FAQ,2025-04-09,2700.0,2750.0,5860.0,3100.0,3200.0,23900.0,-0.5392491467576792,-0.1290322580645161,-0.15625,-0.8870292887029289,3191.6666666666665,3559.4444444444443,808.676902930542,1018.6340254368972,-0.1540469973890339,-0.2414546589667551,4,2,0
Dasuya,Hoshiarpur,Punjab,Garlic,Average,FAQ,2025-04-09,11000.0,11000.0,11000.0,9000.0,12000.0,16000.0,0.0,0.2222222222222223,-0.0833333333333333,-0.3125,10333.333333333334,10312.5,1154.7005383792516,1579.820664927972,0.064516129032258,0.0666666666666666,4,2,0
Bindki,Fatehpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-09,640.0,680.0,660.0,730.0,620.0,1000.0,-0.0303030303030302,-0.1232876712328767,0.032258064516129,-0.36,646.6666666666666,661.0,20.655911179772836,28.2656570491542,-0.0103092783505154,-0.0317700453857791,4,2,0
Faridkot,Faridkot,Punjab,Brinjal,Round/Long,FAQ,2025-04-09,1800.0,1800.0,1800.0,1500.0,1500.0,1500.0,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,1800.0,1775.0,0.0,190.86270308410556,0.0,0.0140845070422535,4,2,0
Abohar,Fazilka,Punjab,Cabbage,Cabbage,FAQ,2025-04-09,725.0,725.0,880.0,850.0,2500.0,3800.0,-0.1761363636363636,-0.1470588235294118,-0.71,-0.8092105263157895,790.0,746.5,81.42481194328914,146.53497875933925,-0.0822784810126582,-0.028801071667783,4,2,1
Amroha,Amroha,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-10,840.0,870.0,850.0,840.0,810.0,820.0,-0.0117647058823529,0.0,0.0370370370370369,0.024390243902439,841.4285714285714,820.7692307692307,17.728105208558627,20.81789171325624,-0.0016977928692699,0.0234301780693533,4,3,0
Azamgarh,Azamgarh,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-11,1060.0,1025.0,1000.0,950.0,765.0,625.0,0.06,0.1157894736842104,0.3856209150326797,0.696,1033.75,853.8235294117648,26.887109674836157,135.1102490996325,0.0253929866989117,0.2414743368928693,4,4,0
Sri Har Gobindpur(Harechowal),Gurdaspur,Punjab,Green Chilli,Other,FAQ,2025-04-12,2000.0,2000.0,2000.0,1800.0,2000.0,2000.0,0.0,0.1111111111111111,0.0,0.0,2000.0,1985.7142857142856,0.0,37.79644730092284,0.0,0.0071942446043165,4,5,0
Ahmedgarh,Sangrur,Punjab,Cabbage,Other,FAQ,2025-04-13,1300.0,1200.0,1000.0,500.0,900.0,500.0,0.3,1.6,0.4444444444444444,1.6,1100.0,909.0909090909092,182.57418583505543,228.6796280703028,0.1818181818181818,0.4299999999999999,4,6,0
Goniana,Bhatinda,Punjab,Cabbage,Other,FAQ,2025-04-14,900.0,900.0,800.0,900.0,900.0,900.0,0.125,0.0,0.0,0.0,866.6666666666666,863.6363636363636,57.73502691896259,50.45249791095157,0.0384615384615385,0.0421052631578946,4,0,0
Bhagta Bhai Ka,Bhatinda,Punjab,Cabbage,Other,FAQ,2025-04-14,800.0,700.0,500.0,700.0,700.0,600.0,0.6000000000000001,0.1428571428571428,0.1428571428571428,0.3333333333333332,650.0,634.2105263157895,129.09944487358055,104.15350794081996,0.2307692307692308,0.2614107883817427,4,0,0
Patti,Tarntaran,Punjab,Cabbage,Other,FAQ,2025-04-15,450.0,850.0,900.0,750.0,900.0,450.0,-0.5,-0.4,-0.5,0.0,682.5,799.375,225.59181427229723,359.0444494302436,-0.3406593406593406,-0.4370602032838154,4,1,0
Jaunpur,Jaunpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-15,905.0,900.0,825.0,700.0,730.0,530.0,0.0969696969696969,0.2928571428571429,0.2397260273972603,0.7075471698113207,888.3333333333334,737.3333333333334,24.664414311581165,107.98258236974652,0.0187617260787991,0.2273960216998192,4,1,0
Kattakada,Thiruvananthapuram,Kerala,Brinjal,Other,FAQ,2025-04-15,4600.0,4800.0,4900.0,4500.0,4700.0,5900.0,-0.0612244897959183,0.0222222222222221,-0.0212765957446808,-0.2203389830508474,4680.0,4600.0,192.3538406167134,322.8165521093702,-0.0170940170940171,0.0,4,1,0
Ghiraur,Mainpuri,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-15,700.0,720.0,740.0,690.0,730.0,580.0,-0.054054054054054,0.0144927536231884,-0.0410958904109589,0.2068965517241379,716.6666666666666,723.6538461538462,34.448028487370266,43.853339492189136,-0.0232558139534883,-0.0326866861546638,4,1,0
Hardoi,Hardoi,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-16,1100.0,1085.0,1070.0,1065.0,1030.0,880.0,0.0280373831775699,0.0328638497652582,0.0679611650485436,0.25,1075.0,1045.8333333333333,18.70828693386933,24.524462794570383,0.0232558139534884,0.0517928286852591,4,2,0
Vallikunnam  VFPCK,Alappuzha,Kerala,Brinjal,Brinjal,FAQ,2025-04-16,2400.0,2400.0,2800.0,2200.0,3300.0,4100.0,-0.1428571428571429,0.0909090909090908,-0.2727272727272727,-0.4146341463414634,2333.333333333333,2462.5,115.47005383792492,238.67192066576027,0.0285714285714284,-0.0253807106598984,4,2,0
Talwandi Sabo,Bhatinda,Punjab,Cabbage,Other,FAQ,2025-04-17,1000.0,800.0,700.0,700.0,300.0,400.0,0.4285714285714286,0.4285714285714286,2.333333333333333,1.5,833.3333333333334,618.1818181818181,152.75252316519376,203.85887657505037,0.1999999999999999,0.6176470588235294,4,3,1
Kalanaur,Gurdaspur,Punjab,Cabbage,Cabbage,FAQ,2025-04-19,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,4.876811094492187e-05,0.0,0.0,0.0,4,5,0
Mohamadabad,Farukhabad,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-20,1050.0,1075.0,930.0,890.0,980.0,810.0,0.1290322580645162,0.1797752808988764,0.0714285714285714,0.2962962962962963,1005.0,938.125,83.36666000266543,62.18507614895135,0.0447761194029849,0.1192538307794803,4,6,0
Jalpaiguri Sadar,Jalpaiguri,West Bengal,Cabbage,Cabbage,FAQ,2025-04-20,400.0,450.0,450.0,450.0,450.0,400.0,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.0,440.0,401.6666666666667,41.83300132683374,55.2202441349071,-0.0909090909090909,-0.004149377593361,4,6,0
Belacoba,Jalpaiguri,West Bengal,Cabbage,Cabbage,FAQ,2025-04-20,450.0,500.0,400.0,400.0,450.0,410.0,0.125,0.125,0.0,0.0975609756097561,440.0,382.1739130434783,41.83300132676522,56.56504877639586,0.0227272727272727,0.1774744027303754,4,6,0
Moynaguri,Jalpaiguri,West Bengal,Cabbage,Cabbage,FAQ,2025-04-20,450.0,500.0,500.0,400.0,340.0,430.0,-0.0999999999999999,0.125,0.3235294117647058,0.0465116279069768,470.0,409.5652173913044,27.386127875258207,57.325090561612136,-0.0425531914893616,0.0987261146496814,4,6,0
Dhupguri,Jalpaiguri,West Bengal,Cabbage,Cabbage,FAQ,2025-04-20,450.0,400.0,450.0,400.0,430.0,400.0,0.0,0.125,0.0465116279069768,0.125,430.0,394.1666666666667,27.38612787525831,55.8660406038802,0.0465116279069768,0.1416490486257928,4,6,0
Gorakhpur,Gorakhpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-21,1550.0,1575.0,1575.0,1375.0,1265.0,875.0,-0.0158730158730159,0.1272727272727272,0.225296442687747,0.7714285714285714,1502.142857142857,1274.8148148148148,99.53463144626336,205.06322421615647,0.0318592486923443,0.215862870424172,4,0,0
Mugrabaadshahpur,Jaunpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-21,950.0,960.0,970.0,885.0,760.0,740.0,-0.0206185567010309,0.0734463276836159,0.25,0.2837837837837837,948.3333333333334,807.0,34.156502553198656,113.61484644769736,0.0017574692442881,0.1771995043370509,4,0,0
Bijnaur,Bijnor,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-22,920.0,880.0,900.0,830.0,820.0,710.0,0.0222222222222221,0.108433734939759,0.1219512195121952,0.295774647887324,900.0,860.0,20.0,32.97726489567526,0.0222222222222221,0.069767441860465,4,1,0
Tundla,Firozabad,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-22,750.0,750.0,700.0,620.0,600.0,2200.0,0.0714285714285714,0.2096774193548387,0.25,-0.6590909090909092,750.0,707.1428571428571,40.82482904638631,67.25927091345996,0.0,0.0606060606060605,4,1,1
Cheriyanadu  VFPCK,Alappuzha,Kerala,Brinjal,Brinjal,FAQ,2025-04-22,2700.0,2500.0,4200.0,3700.0,4100.0,5000.0,-0.3571428571428571,-0.2702702702702703,-0.3414634146341463,-0.4599999999999999,3133.333333333333,3622.222222222222,929.1573243177572,639.8784606817487,-0.1382978723404255,-0.254601226993865,4,1,1
Bahraich,Bahraich,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-23,1100.0,1150.0,1065.0,850.0,820.0,800.0,0.0328638497652582,0.2941176470588236,0.3414634146341464,0.375,1048.571428571429,838.2608695652174,89.7549574171477,191.2079347420005,0.0490463215258853,0.3122406639004149,4,2,0
Fatehpur,Fatehpur,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-23,710.0,700.0,670.0,630.0,645.0,660.0,0.0597014925373133,0.1269841269841269,0.1007751937984495,0.0757575757575756,679.1666666666666,662.6086956521739,22.45365597551588,20.274792074786493,0.0453987730061349,0.071522309711286,4,2,0
Sheopurkalan(F&V),Sheopur,Madhya Pradesh,Cabbage,Cabbage,FAQ,2025-04-24,550.0,450.0,350.0,450.0,450.0,550.0,0.5714285714285714,0.2222222222222223,0.2222222222222223,0.0,483.3333333333333,450.0,57.73502691896259,67.08203932499399,0.1379310344827586,0.2222222222222223,4,3,1
Lucknow,Lucknow,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-04-25,1150.0,1150.0,1130.0,1100.0,1020.0,1050.0,0.0176991150442478,0.0454545454545454,0.1274509803921568,0.0952380952380953,1130.0,1054.3478260869565,24.494897427831763,53.66784096784399,0.0176991150442478,0.0907216494845362,4,4,0
Indore,Indore,Madhya Pradesh,Garlic,Garlic-Organic,FAQ,2025-04-25,2700.0,2500.0,2400.0,1910.0,1600.0,9300.0,0.125,0.4136125654450262,0.6875,-0.7096774193548387,2466.6666666666665,2459.4444444444443,251.6611478423584,1011.4298185132636,0.0945945945945947,0.0978088999322339,4,4,0
